State Name,County Name,Census 2010,Population Estimate 2019
North Carolina,Richmond County,"46,639","44,829"
North Carolina,Robeson County,"134,168","130,625"
North Carolina,Rockingham County,"93,643","91,010"
North Carolina,Rowan County,"138,428","142,088"
North Carolina,Rutherford County,"67,810","67,029"
North Carolina,Sampson County,"63,431","63,531"
North Carolina,Scotland County,"36,157","34,823"
North Carolina,Stanly County,"60,585","62,806"
North Carolina,Stokes County,"47,401","45,591"
North Carolina,Surry County,"73,673","71,783"
North Carolina,Swain County,"13,981","14,271"
North Carolina,Transylvania County,"33,090","34,385"
North Carolina,Tyrrell County,"4,407","4,016"
North Carolina,Union County,"201,292","239,859"
North Carolina,Vance County,"45,422","44,535"
North Carolina,Wake County,"900,993","1,111,761"
North Carolina,Warren County,"20,972","19,731"
North Carolina,Washington County,"13,228","11,580"
North Carolina,Watauga County,"51,079","56,177"
North Carolina,Wayne County,"122,623","123,131"
North Carolina,Wilkes County,"69,340","68,412"
North Carolina,Wilson County,"81,234","81,801"
North Carolina,Yadkin County,"38,406","37,667"
North Carolina,Yancey County,"17,818","18,069"
North Dakota,Adams County,"2,343","2,216"
North Dakota,Barnes County,"11,066","10,415"
North Dakota,Benson County,"6,660","6,832"
North Dakota,Billings County,783,928
North Dakota,Bottineau County,"6,429","6,282"
North Dakota,Bowman County,"3,151","3,024"
North Dakota,Burke County,"1,968","2,115"
North Dakota,Burleigh County,"81,308","95,626"
North Dakota,Cass County,"149,778","181,923"
North Dakota,Cavalier County,"3,993","3,762"
North Dakota,Dickey County,"5,289","4,872"
North Dakota,Divide County,"2,071","2,264"
North Dakota,Dunn County,"3,536","4,424"
North Dakota,Eddy County,"2,385","2,287"
North Dakota,Emmons County,"3,550","3,241"
North Dakota,Foster County,"3,343","3,210"
North Dakota,Golden Valley County,"1,680","1,761"
North Dakota,Grand Forks County,"66,861","69,451"
North Dakota,Grant County,"2,394","2,274"
North Dakota,Griggs County,"2,420","2,231"
North Dakota,Hettinger County,"2,477","2,499"
North Dakota,Kidder County,"2,435","2,480"
North Dakota,LaMoure County,"4,139","4,046"
North Dakota,Logan County,"1,990","1,850"
North Dakota,McHenry County,"5,395","5,745"
North Dakota,McIntosh County,"2,809","2,497"
North Dakota,McKenzie County,"6,360","15,024"
North Dakota,McLean County,"8,962","9,450"
North Dakota,Mercer County,"8,424","8,187"
North Dakota,Morton County,"27,471","31,364"
North Dakota,Mountrail County,"7,673","10,545"
North Dakota,Nelson County,"3,126","2,879"
North Dakota,Oliver County,"1,846","1,959"
North Dakota,Pembina County,"7,413","6,801"
North Dakota,Pierce County,"4,357","3,975"
North Dakota,Ramsey County,"11,451","11,519"
North Dakota,Ransom County,"5,457","5,218"
North Dakota,Renville County,"2,470","2,327"
North Dakota,Richland County,"16,321","16,177"
North Dakota,Rolette County,"13,937","14,176"
North Dakota,Sargent County,"3,829","3,898"
North Dakota,Sheridan County,"1,321","1,315"
North Dakota,Sioux County,"4,153","4,230"
North Dakota,Slope County,727,750
North Dakota,Stark County,"24,199","31,489"
North Dakota,Steele County,"1,975","1,890"
North Dakota,Stutsman County,"21,100","20,704"
North Dakota,Towner County,"2,246","2,189"
North Dakota,Traill County,"8,121","8,036"
North Dakota,Walsh County,"11,119","10,641"
North Dakota,Ward County,"61,675","67,641"
North Dakota,Wells County,"4,207","3,834"
North Dakota,Williams County,"22,398","37,589"
Ohio,Adams County,"28,550","27,698"
Ohio,Allen County,"106,331","102,351"
Ohio,Ashland County,"53,139","53,484"
Ohio,Ashtabula County,"101,497","97,241"
Ohio,Athens County,"64,757","65,327"
Ohio,Auglaize County,"45,949","45,656"
Ohio,Belmont County,"70,400","67,006"
Ohio,Brown County,"44,846","43,432"
Ohio,Butler County,"368,130","383,134"
Ohio,Carroll County,"28,836","26,914"
Ohio,Champaign County,"40,097","38,885"
Ohio,Clark County,"138,333","134,083"
Ohio,Clermont County,"197,363","206,428"
Ohio,Clinton County,"42,040","41,968"
Ohio,Columbiana County,"107,841","101,883"
Ohio,Coshocton County,"36,901","36,600"
Ohio,Crawford County,"43,784","41,494"
Ohio,Cuyahoga County,"1,280,122","1,235,072"
Ohio,Darke County,"52,959","51,113"
Ohio,Defiance County,"39,037","38,087"
Ohio,Delaware County,"174,214","209,177"
Ohio,Erie County,"77,079","74,266"
Ohio,Fairfield County,"146,156","157,574"
Ohio,Fayette County,"29,030","28,525"
Ohio,Franklin County,"1,163,414","1,316,756"
Ohio,Fulton County,"42,698","42,126"
Ohio,Gallia County,"30,934","29,898"
Ohio,Geauga County,"93,389","93,649"
Ohio,Greene County,"161,573","168,937"
Ohio,Guernsey County,"40,087","38,875"
Ohio,Hamilton County,"802,374","817,473"
Ohio,Hancock County,"74,782","75,783"
Ohio,Hardin County,"32,058","31,365"
Ohio,Harrison County,"15,864","15,040"
Ohio,Henry County,"28,215","27,006"
Ohio,Highland County,"43,589","43,161"
Ohio,Hocking County,"29,380","28,264"
Ohio,Holmes County,"42,366","43,960"
Ohio,Huron County,"59,626","58,266"
Ohio,Jackson County,"33,225","32,413"
Ohio,Jefferson County,"69,709","65,325"
Ohio,Knox County,"60,921","62,322"
Ohio,Lake County,"230,041","230,149"
Ohio,Lawrence County,"62,450","59,463"
Ohio,Licking County,"166,492","176,862"
Ohio,Logan County,"45,858","45,672"
Ohio,Lorain County,"301,356","309,833"
Ohio,Lucas County,"441,815","428,348"
Ohio,Madison County,"43,435","44,731"
Ohio,Mahoning County,"238,823","228,683"
Ohio,Marion County,"66,501","65,093"
Ohio,Medina County,"172,332","179,746"
Ohio,Meigs County,"23,770","22,907"
Ohio,Mercer County,"40,814","41,172"
Ohio,Miami County,"102,506","106,987"
Ohio,Monroe County,"14,642","13,654"
Ohio,Montgomery County,"535,153","531,687"
Ohio,Morgan County,"15,054","14,508"
Ohio,Morrow County,"34,827","35,328"
Ohio,Muskingum County,"86,074","86,215"
Ohio,Noble County,"14,645","14,424"
Ohio,Ottawa County,"41,428","40,525"
Ohio,Paulding County,"19,614","18,672"
Ohio,Perry County,"36,058","36,134"
Ohio,Pickaway County,"55,698","58,457"
Ohio,Pike County,"28,709","27,772"
Ohio,Portage County,"161,419","162,466"
Ohio,Preble County,"42,270","40,882"
Ohio,Putnam County,"34,499","33,861"
Ohio,Richland County,"124,475","121,154"
Ohio,Ross County,"78,064","76,666"
Ohio,Sandusky County,"60,944","58,518"
Ohio,Scioto County,"79,499","75,314"
Ohio,Seneca County,"56,745","55,178"
Ohio,Shelby County,"49,423","48,590"
Ohio,Stark County,"375,586","370,606"
Ohio,Summit County,"541,781","541,013"
Ohio,Trumbull County,"210,312","197,974"
Ohio,Tuscarawas County,"92,582","91,987"
Ohio,Union County,"52,300","58,988"
Ohio,Van Wert County,"28,744","28,275"
Ohio,Vinton County,"13,435","13,085"
Ohio,Warren County,"212,693","234,602"
Ohio,Washington County,"61,778","59,911"
Ohio,Wayne County,"114,520","115,710"
Ohio,Williams County,"37,642","36,692"
Ohio,Wood County,"125,488","130,817"
Ohio,Wyandot County,"22,615","21,772"
Oklahoma,Adair County,"22,683","22,194"
Oklahoma,Alfalfa County,"5,642","5,702"
Oklahoma,Atoka County,"14,182","13,758"
Oklahoma,Beaver County,"5,636","5,311"
Oklahoma,Beckham County,"22,119","21,859"
Oklahoma,Blaine County,"11,943","9,429"
Oklahoma,Bryan County,"42,416","47,995"
Oklahoma,Caddo County,"29,600","28,762"
Oklahoma,Canadian County,"115,541","148,306"
Oklahoma,Carter County,"47,557","48,111"
Oklahoma,Cherokee County,"46,987","48,657"
Oklahoma,Choctaw County,"15,205","14,672"
Oklahoma,Cimarron County,"2,475","2,137"
Oklahoma,Cleveland County,"255,755","284,014"
Oklahoma,Coal County,"5,925","5,495"
Oklahoma,Comanche County,"124,098","120,749"
Oklahoma,Cotton County,"6,193","5,666"
Oklahoma,Craig County,"15,029","14,142"
Oklahoma,Creek County,"69,967","71,522"
Oklahoma,Custer County,"27,469","29,003"
Oklahoma,Delaware County,"41,487","43,009"
Oklahoma,Dewey County,"4,810","4,891"
Oklahoma,Ellis County,"4,151","3,859"
Oklahoma,Garfield County,"60,580","61,056"
Oklahoma,Garvin County,"27,576","27,711"
Oklahoma,Grady County,"52,431","55,834"
Oklahoma,Grant County,"4,527","4,333"
Oklahoma,Greer County,"6,239","5,712"
Oklahoma,Harmon County,"2,922","2,653"
Oklahoma,Harper County,"3,685","3,688"
Oklahoma,Haskell County,"12,769","12,627"
Oklahoma,Hughes County,"14,003","13,279"
Oklahoma,Jackson County,"26,446","24,530"
Oklahoma,Jefferson County,"6,472","6,002"
Oklahoma,Johnston County,"10,957","11,085"
Oklahoma,Kay County,"46,562","43,538"
Oklahoma,Kingfisher County,"15,034","15,765"
Oklahoma,Kiowa County,"9,446","8,708"
Oklahoma,Latimer County,"11,154","10,073"
Oklahoma,Le Flore County,"50,384","49,853"
Oklahoma,Lincoln County,"34,273","34,877"
Oklahoma,Logan County,"41,848","48,011"
Oklahoma,Love County,"9,423","10,253"
Oklahoma,Major County,"7,527","7,629"
Oklahoma,Marshall County,"15,840","16,931"
Oklahoma,Mayes County,"41,259","41,100"
Oklahoma,McClain County,"34,506","40,474"
Oklahoma,McCurtain County,"33,151","32,832"
Oklahoma,McIntosh County,"20,252","19,596"
Oklahoma,Murray County,"13,488","14,073"
Oklahoma,Muskogee County,"70,990","67,997"
Oklahoma,Noble County,"11,561","11,131"
Oklahoma,Nowata County,"10,536","10,076"
Oklahoma,Okfuskee County,"12,191","11,993"
Oklahoma,Oklahoma County,"718,633","797,434"
Oklahoma,Okmulgee County,"40,069","38,465"
Oklahoma,Osage County,"47,472","46,963"
Oklahoma,Ottawa County,"31,848","31,127"
Oklahoma,Pawnee County,"16,577","16,376"
Oklahoma,Payne County,"77,350","81,784"
Oklahoma,Pittsburg County,"45,837","43,654"
Oklahoma,Pontotoc County,"37,492","38,284"
Oklahoma,Pottawatomie County,"69,442","72,592"
Oklahoma,Pushmataha County,"11,572","11,096"
Oklahoma,Roger Mills County,"3,647","3,583"
Oklahoma,Rogers County,"86,905","92,459"
Oklahoma,Seminole County,"25,482","24,258"
Oklahoma,Sequoyah County,"42,391","41,569"
Oklahoma,Stephens County,"45,048","43,143"
Oklahoma,Texas County,"20,640","19,983"
Oklahoma,Tillman County,"7,992","7,250"
Oklahoma,Tulsa County,"603,403","651,552"
Oklahoma,Wagoner County,"73,085","81,289"
Oklahoma,Washington County,"50,976","51,527"
Oklahoma,Washita County,"11,629","10,916"
Oklahoma,Woods County,"8,878","8,793"
Oklahoma,Woodward County,"20,081","20,211"
Oregon,Baker County,"16,134","16,124"
Oregon,Benton County,"85,579","93,053"
Oregon,Clackamas County,"375,992","418,187"
Oregon,Clatsop County,"37,039","40,224"
Oregon,Columbia County,"49,351","52,354"
Oregon,Coos County,"63,043","64,487"
Oregon,Crook County,"20,978","24,404"
Oregon,Curry County,"22,364","22,925"
Oregon,Deschutes County,"157,733","197,692"
Oregon,Douglas County,"107,667","110,980"
Oregon,Gilliam County,"1,871","1,912"
Oregon,Grant County,"7,445","7,199"
Oregon,Harney County,"7,422","7,393"
Oregon,Hood River County,"22,346","23,382"
Oregon,Jackson County,"203,206","220,944"
Oregon,Jefferson County,"21,720","24,658"
Oregon,Josephine County,"82,713","87,487"
Oregon,Klamath County,"66,380","68,238"
Oregon,Lake County,"7,895","7,869"
Oregon,Lane County,"351,715","382,067"
Oregon,Lincoln County,"46,034","49,962"
Oregon,Linn County,"116,672","129,749"
Oregon,Malheur County,"31,313","30,571"
Oregon,Marion County,"315,335","347,818"
Oregon,Morrow County,"11,173","11,603"
Oregon,Multnomah County,"735,334","812,855"
Oregon,Polk County,"75,403","86,085"
Oregon,Sherman County,"1,765","1,780"
Oregon,Tillamook County,"25,250","27,036"
Oregon,Umatilla County,"75,889","77,950"
Oregon,Union County,"25,748","26,835"
Oregon,Wallowa County,"7,008","7,208"
Oregon,Wasco County,"25,213","26,682"
Oregon,Washington County,"529,710","601,592"
Oregon,Wheeler County,"1,441","1,332"
Oregon,Yamhill County,"99,193","107,100"
Pennsylvania,Adams County,"101,407","103,009"
Pennsylvania,Allegheny County,"1,223,348","1,216,045"
Pennsylvania,Armstrong County,"68,941","64,735"
Pennsylvania,Beaver County,"170,539","163,929"
Pennsylvania,Bedford County,"49,762","47,888"
Pennsylvania,Berks County,"411,442","421,164"
Pennsylvania,Blair County,"127,089","121,829"
Pennsylvania,Bradford County,"62,622","60,323"
Pennsylvania,Bucks County,"625,249","628,270"
Pennsylvania,Butler County,"183,862","187,853"
Pennsylvania,Cambria County,"143,679","130,192"
Pennsylvania,Cameron County,"5,085","4,447"
Pennsylvania,Carbon County,"65,249","64,182"
Pennsylvania,Centre County,"153,990","162,385"
Pennsylvania,Chester County,"498,886","524,989"
Pennsylvania,Clarion County,"39,988","38,438"
Pennsylvania,Clearfield County,"81,642","79,255"
Pennsylvania,Clinton County,"39,238","38,632"
Pennsylvania,Columbia County,"67,295","64,964"
Pennsylvania,Crawford County,"88,765","84,629"
Pennsylvania,Cumberland County,"235,406","253,370"
Pennsylvania,Dauphin County,"268,100","278,299"
Pennsylvania,Delaware County,"558,979","566,747"
Pennsylvania,Elk County,"31,946","29,910"
Pennsylvania,Erie County,"280,566","269,728"
Pennsylvania,Fayette County,"136,606","129,274"
Pennsylvania,Forest County,"7,716","7,247"
Pennsylvania,Franklin County,"149,618","155,027"
Pennsylvania,Fulton County,"14,845","14,530"
Pennsylvania,Greene County,"38,686","36,233"
Pennsylvania,Huntingdon County,"45,913","45,144"
Pennsylvania,Indiana County,"88,880","84,073"
Pennsylvania,Jefferson County,"45,200","43,425"
Pennsylvania,Juniata County,"24,636","24,763"
Pennsylvania,Lackawanna County,"214,437","209,674"
Pennsylvania,Lancaster County,"519,445","545,724"
Pennsylvania,Lawrence County,"91,108","85,512"
Pennsylvania,Lebanon County,"133,568","141,793"
Pennsylvania,Lehigh County,"349,497","369,318"
Pennsylvania,Luzerne County,"320,918","317,417"
Pennsylvania,Lycoming County,"116,111","113,299"
Pennsylvania,McKean County,"43,450","40,625"
Pennsylvania,Mercer County,"116,638","109,424"
Pennsylvania,Mifflin County,"46,682","46,138"
Pennsylvania,Monroe County,"169,842","170,271"
Pennsylvania,Montgomery County,"799,874","830,915"
Pennsylvania,Montour County,"18,267","18,230"
Pennsylvania,Northampton County,"297,735","305,285"
Pennsylvania,Northumberland County,"94,528","90,843"
Pennsylvania,Perry County,"45,969","46,272"
Pennsylvania,Philadelphia County,"1,526,006","1,584,064"
Pennsylvania,Pike County,"57,369","55,809"
Pennsylvania,Potter County,"17,457","16,526"
Pennsylvania,Schuylkill County,"148,289","141,359"
Pennsylvania,Snyder County,"39,702","40,372"
Pennsylvania,Somerset County,"77,742","73,447"
Pennsylvania,Sullivan County,"6,428","6,066"
Pennsylvania,Susquehanna County,"43,356","40,328"
Pennsylvania,Tioga County,"41,981","40,591"
Pennsylvania,Union County,"44,947","44,923"
Pennsylvania,Venango County,"54,984","50,668"
Pennsylvania,Warren County,"41,815","39,191"
Pennsylvania,Washington County,"207,820","206,865"
Pennsylvania,Wayne County,"52,822","51,361"
Pennsylvania,Westmoreland County,"365,169","348,899"
Pennsylvania,Wyoming County,"28,276","26,794"
Pennsylvania,York County,"434,972","449,058"
Rhode Island,Bristol County,"49,875","48,479"
Rhode Island,Kent County,"166,158","164,292"
Rhode Island,Newport County,"82,888","82,082"
Rhode Island,Providence County,"626,667","638,931"
Rhode Island,Washington County,"126,979","125,577"
South Carolina,Abbeville County,"25,417","24,527"
South Carolina,Aiken County,"160,099","170,872"
South Carolina,Allendale County,"10,419","8,688"
South Carolina,Anderson County,"187,126","202,558"
South Carolina,Bamberg County,"15,987","14,066"
South Carolina,Barnwell County,"22,621","20,866"
South Carolina,Beaufort County,"162,233","192,122"
South Carolina,Berkeley County,"177,843","227,907"
South Carolina,Calhoun County,"15,175","14,553"
South Carolina,Charleston County,"350,209","411,406"
South Carolina,Cherokee County,"55,342","57,300"
South Carolina,Chester County,"33,140","32,244"
South Carolina,Chesterfield County,"46,734","45,650"
South Carolina,Clarendon County,"34,971","33,745"
South Carolina,Colleton County,"38,892","37,677"
South Carolina,Darlington County,"68,681","66,618"
South Carolina,Dillon County,"32,062","30,479"
South Carolina,Dorchester County,"136,555","162,809"
South Carolina,Edgefield County,"26,985","27,260"
South Carolina,Fairfield County,"23,956","22,347"
South Carolina,Florence County,"136,885","138,293"
South Carolina,Georgetown County,"60,158","62,680"
South Carolina,Greenville County,"451,225","523,542"
South Carolina,Greenwood County,"69,661","70,811"
South Carolina,Hampton County,"21,090","19,222"
South Carolina,Horry County,"269,291","354,081"
South Carolina,Jasper County,"24,777","30,073"
South Carolina,Kershaw County,"61,697","66,551"
South Carolina,Lancaster County,"76,652","98,012"
South Carolina,Laurens County,"66,537","67,493"
South Carolina,Lee County,"19,220","16,828"
South Carolina,Lexington County,"262,391","298,750"
South Carolina,Marion County,"33,062","30,657"
South Carolina,Marlboro County,"28,933","26,118"
South Carolina,McCormick County,"10,233","9,463"
South Carolina,Newberry County,"37,508","38,440"
South Carolina,Oconee County,"74,273","79,546"
South Carolina,Orangeburg County,"92,501","86,175"
South Carolina,Pickens County,"119,224","126,884"
South Carolina,Richland County,"384,504","415,759"
South Carolina,Saluda County,"19,875","20,473"
South Carolina,Spartanburg County,"284,307","319,785"
South Carolina,Sumter County,"107,456","106,721"
South Carolina,Union County,"28,961","27,316"
South Carolina,Williamsburg County,"34,423","30,368"
South Carolina,York County,"226,073","280,979"
South Dakota,Aurora County,"2,710","2,751"
South Dakota,Beadle County,"17,398","18,453"
South Dakota,Bennett County,"3,431","3,365"
South Dakota,Bon Homme County,"7,070","6,901"
South Dakota,Brookings County,"31,965","35,077"
South Dakota,Brown County,"36,531","38,839"
South Dakota,Brule County,"5,255","5,297"
South Dakota,Buffalo County,"1,912","1,962"
South Dakota,Butte County,"10,110","10,429"
South Dakota,Campbell County,"1,466","1,376"
South Dakota,Charles Mix County,"9,129","9,292"
South Dakota,Clark County,"3,691","3,736"
South Dakota,Clay County,"13,864","14,070"
South Dakota,Codington County,"27,227","28,009"
South Dakota,Corson County,"4,050","4,086"
South Dakota,Custer County,"8,216","8,972"
South Dakota,Davison County,"19,504","19,775"
South Dakota,Day County,"5,710","5,424"
South Dakota,Deuel County,"4,364","4,351"
South Dakota,Dewey County,"5,301","5,892"
South Dakota,Douglas County,"3,002","2,921"
South Dakota,Edmunds County,"4,071","3,829"
South Dakota,Fall River County,"7,094","6,713"
South Dakota,Faulk County,"2,364","2,299"
South Dakota,Grant County,"7,356","7,052"
South Dakota,Gregory County,"4,271","4,185"
South Dakota,Haakon County,"1,937","1,899"
South Dakota,Hamlin County,"5,903","6,164"
South Dakota,Hand County,"3,431","3,191"
South Dakota,Hanson County,"3,331","3,453"
South Dakota,Harding County,"1,255","1,298"
South Dakota,Hughes County,"17,022","17,526"
South Dakota,Hutchinson County,"7,343","7,291"
South Dakota,Hyde County,"1,420","1,301"
South Dakota,Jackson County,"3,031","3,344"
South Dakota,Jerauld County,"2,071","2,013"
South Dakota,Jones County,"1,006",903
South Dakota,Kingsbury County,"5,148","4,939"
South Dakota,Lake County,"11,200","12,797"
South Dakota,Lawrence County,"24,097","25,844"
South Dakota,Lincoln County,"44,828","61,128"
South Dakota,Lyman County,"3,755","3,781"
South Dakota,Marshall County,"4,656","4,935"
South Dakota,McCook County,"5,618","5,586"
South Dakota,McPherson County,"2,459","2,379"
South Dakota,Meade County,"25,434","28,332"
South Dakota,Mellette County,"2,048","2,061"
South Dakota,Miner County,"2,389","2,216"
South Dakota,Minnehaha County,"169,468","193,134"
South Dakota,Moody County,"6,486","6,576"
South Dakota,Oglala Lakota County,"13,586","14,177"
South Dakota,Pennington County,"100,948","113,775"
South Dakota,Perkins County,"2,982","2,865"
South Dakota,Potter County,"2,329","2,153"
South Dakota,Roberts County,"10,149","10,394"
South Dakota,Sanborn County,"2,355","2,344"
South Dakota,Spink County,"6,415","6,376"
South Dakota,Stanley County,"2,966","3,098"
South Dakota,Sully County,"1,373","1,391"
South Dakota,Todd County,"9,612","10,177"
South Dakota,Tripp County,"5,644","5,441"
South Dakota,Turner County,"8,347","8,384"
South Dakota,Union County,"14,399","15,932"
South Dakota,Walworth County,"5,438","5,435"
South Dakota,Yankton County,"22,438","22,814"
South Dakota,Ziebach County,"2,801","2,756"
Tennessee,Anderson County,"75,129","76,978"
Tennessee,Bedford County,"45,058","49,713"
Tennessee,Benton County,"16,489","16,160"
Tennessee,Bledsoe County,"12,876","15,064"
Tennessee,Blount County,"123,010","133,088"
Tennessee,Bradley County,"98,963","108,110"
Tennessee,Campbell County,"40,716","39,842"
Tennessee,Cannon County,"13,801","14,678"
Tennessee,Carroll County,"28,522","27,767"
Tennessee,Carter County,"57,424","56,391"
Tennessee,Cheatham County,"39,105","40,667"
Tennessee,Chester County,"17,131","17,297"
Tennessee,Claiborne County,"32,213","31,959"
Tennessee,Clay County,"7,861","7,615"
Tennessee,Cocke County,"35,662","36,004"
Tennessee,Coffee County,"52,796","56,520"
Tennessee,Crockett County,"14,586","14,230"
Tennessee,Cumberland County,"56,053","60,520"
Tennessee,Davidson County,"626,681","694,144"
Tennessee,Decatur County,"11,757","11,663"
Tennessee,DeKalb County,"18,723","20,490"
Tennessee,Dickson County,"49,666","53,948"
Tennessee,Dyer County,"38,335","37,159"
Tennessee,Fayette County,"38,413","41,133"
Tennessee,Fentress County,"17,959","18,523"
Tennessee,Franklin County,"41,052","42,208"
Tennessee,Gibson County,"49,683","49,133"
Tennessee,Giles County,"29,485","29,464"
Tennessee,Grainger County,"22,657","23,320"
Tennessee,Greene County,"68,831","69,069"
Tennessee,Grundy County,"13,703","13,427"
Tennessee,Hamblen County,"62,544","64,934"
Tennessee,Hamilton County,"336,463","367,804"
Tennessee,Hancock County,"6,819","6,620"
Tennessee,Hardeman County,"27,253","25,050"
Tennessee,Hardin County,"26,026","25,652"
Tennessee,Hawkins County,"56,833","56,786"
Tennessee,Haywood County,"18,787","17,304"
Tennessee,Henderson County,"27,769","28,117"
Tennessee,Henry County,"32,330","32,345"
Tennessee,Hickman County,"24,690","25,178"
Tennessee,Houston County,"8,426","8,201"
Tennessee,Humphreys County,"18,538","18,582"
Tennessee,Jackson County,"11,638","11,786"
Tennessee,Jefferson County,"51,407","54,495"
Tennessee,Johnson County,"18,244","17,788"
Tennessee,Knox County,"432,226","470,313"
Tennessee,Lake County,"7,832","7,016"
Tennessee,Lauderdale County,"27,815","25,633"
Tennessee,Lawrence County,"41,869","44,142"
Tennessee,Lewis County,"12,161","12,268"
Tennessee,Lincoln County,"33,361","34,366"
Tennessee,Loudon County,"48,556","54,068"
Tennessee,Macon County,"22,248","24,602"
Tennessee,Madison County,"98,294","97,984"
Tennessee,Marion County,"28,237","28,907"
Tennessee,Marshall County,"30,617","34,375"
Tennessee,Maury County,"80,956","96,387"
Tennessee,McMinn County,"52,266","53,794"
Tennessee,McNairy County,"26,075","25,694"
Tennessee,Meigs County,"11,753","12,422"
Tennessee,Monroe County,"44,519","46,545"
Tennessee,Montgomery County,"172,331","208,993"
Tennessee,Moore County,"6,362","6,488"
Tennessee,Morgan County,"21,987","21,403"
Tennessee,Obion County,"31,807","30,069"
Tennessee,Overton County,"22,083","22,241"
Tennessee,Perry County,"7,915","8,076"
Tennessee,Pickett County,"5,077","5,048"
Tennessee,Polk County,"16,825","16,832"
Tennessee,Putnam County,"72,321","80,245"
Tennessee,Rhea County,"31,809","33,167"
Tennessee,Roane County,"54,181","53,382"
Tennessee,Robertson County,"66,283","71,813"
Tennessee,Rutherford County,"262,604","332,285"
Tennessee,Scott County,"22,228","22,068"
Tennessee,Sequatchie County,"14,112","15,026"
Tennessee,Sevier County,"89,889","98,250"
Tennessee,Shelby County,"927,644","937,166"
Tennessee,Smith County,"19,166","20,157"
Tennessee,Stewart County,"13,324","13,715"
Tennessee,Sullivan County,"156,823","158,348"
Tennessee,Sumner County,"160,645","191,283"
Tennessee,Tipton County,"61,081","61,599"
Tennessee,Trousdale County,"7,870","11,284"
Tennessee,Unicoi County,"18,313","17,883"
Tennessee,Union County,"19,109","19,972"
Tennessee,Van Buren County,"5,548","5,872"
Tennessee,Warren County,"39,839","41,277"
Tennessee,Washington County,"122,979","129,375"
Tennessee,Wayne County,"17,021","16,673"
Tennessee,Weakley County,"35,021","33,328"
Tennessee,White County,"25,841","27,345"
Tennessee,Williamson County,"183,182","238,412"
Tennessee,Wilson County,"113,993","144,657"
Texas,Anderson County,"58,458","57,735"
Texas,Andrews County,"14,786","18,705"
Texas,Angelina County,"86,771","86,715"
Texas,Aransas County,"23,158","23,510"
Texas,Archer County,"9,054","8,553"
Texas,Armstrong County,"1,901","1,887"
Texas,Atascosa County,"44,911","51,153"
Texas,Austin County,"28,417","30,032"
Texas,Bailey County,"7,165","7,000"
Texas,Bandera County,"20,485","23,112"
Texas,Bastrop County,"74,171","88,723"
Texas,Baylor County,"3,726","3,509"
Texas,Bee County,"31,861","32,565"
Texas,Bell County,"310,235","362,924"
Texas,Bexar County,"1,714,773","2,003,554"
Texas,Blanco County,"10,497","11,931"
Texas,Borden County,641,654
Texas,Bosque County,"18,212","18,685"
Texas,Bowie County,"92,565","93,245"
Texas,Brazoria County,"313,166","374,264"
Texas,Brazos County,"194,851","229,211"
Texas,Brewster County,"9,232","9,203"
Texas,Briscoe County,"1,637","1,546"
Texas,Brooks County,"7,223","7,093"
Texas,Brown County,"38,106","37,864"
Texas,Burleson County,"17,187","18,443"
Texas,Burnet County,"42,750","48,155"
Texas,Caldwell County,"38,066","43,664"
Texas,Calhoun County,"21,381","21,290"
Texas,Callahan County,"13,544","13,943"
Texas,Cameron County,"406,220","423,163"
Texas,Camp County,"12,401","13,094"
Texas,Carson County,"6,182","5,926"
Texas,Cass County,"30,464","30,026"
Texas,Castro County,"8,062","7,530"
Texas,Chambers County,"35,096","43,837"
Texas,Cherokee County,"50,845","52,646"
Texas,Childress County,"7,041","7,306"
Texas,Clay County,"10,752","10,471"
Texas,Cochran County,"3,127","2,853"
Texas,Coke County,"3,320","3,387"
Texas,Coleman County,"8,895","8,175"
Texas,Collin County,"782,341","1,034,730"
Texas,Collingsworth County,"3,057","2,920"
Texas,Colorado County,"20,874","21,493"
Texas,Comal County,"108,472","156,209"
Texas,Comanche County,"13,974","13,635"
Texas,Concho County,"4,087","2,726"
Texas,Cooke County,"38,437","41,257"
Texas,Coryell County,"75,388","75,951"
Texas,Cottle County,"1,505","1,398"
Texas,Crane County,"4,375","4,797"
Texas,Crockett County,"3,719","3,464"
Texas,Crosby County,"6,059","5,737"
Texas,Culberson County,"2,398","2,171"
Texas,Dallam County,"6,703","7,287"
Texas,Dallas County,"2,368,139","2,635,516"
Texas,Dawson County,"13,833","12,728"
Texas,Deaf Smith County,"19,372","18,546"
Texas,Delta County,"5,231","5,331"
Texas,Denton County,"662,614","887,207"
Texas,DeWitt County,"20,097","20,160"
Texas,Dickens County,"2,444","2,211"
Texas,Dimmit County,"9,996","10,124"
Texas,Donley County,"3,677","3,278"
Texas,Duval County,"11,782","11,157"
Texas,Eastland County,"18,583","18,360"
Texas,Ector County,"137,130","166,223"
Texas,Edwards County,"2,002","1,932"
Texas,El Paso County,"800,647","839,238"
Texas,Ellis County,"149,610","184,826"
Texas,Erath County,"37,890","42,698"
Texas,Falls County,"17,866","17,297"
Texas,Fannin County,"33,915","35,514"
Texas,Fayette County,"24,554","25,346"
Texas,Fisher County,"3,974","3,830"
Texas,Floyd County,"6,446","5,712"
Texas,Foard County,"1,336","1,155"
Texas,Fort Bend County,"585,375","811,688"
Texas,Franklin County,"10,605","10,725"
Texas,Freestone County,"19,816","19,717"
